gene,n_tissue,tissue_1,tissue_2,tissue_3,tissue_4,tissue_5,tissue_6,direct_association.diseaseId,direct_association.score,direct_association.disease,ensembl_ID
XDH,1,LUNG,"","","","","",EFO_1001793,0.323382372849114,fetal hypoxia: Deficient oxygenation of FETAL BLOOD.,ENSG00000158125
ARHGEF28,1,LUNG,"","","","","",EFO_0009720,0.321223320290126,able to hear with hearing aids: A measurement indicating ability of an individual to hear what was said with hearing aids.,ENSG00000214944
NTNG2,1,SPLEEN,"","","","","",EFO_0010341,0.321090553460147,cholesteryl ester 16:0 measurement: The quantification of cholesteryl ester 16:0 levels in a sample.,ENSG00000196358
TRPM6,1,SMLINT,"","","","","",EFO_0004845,0.320361881344563,magnesium measurement: Is a quantification of magnesium in serum.,ENSG00000119121
GPM6B,1,SPLEEN,"","","","","",EFO_0008476,0.320182002749075,"delayed reward discounting measurement: Quantification of some aspect of impulsivity related to the increased perceived value of immediate gratification as compared to a larger future reward. The more remote the future reward, the lower its perceived present value (the more it is discounted) and the less likely it is to be chosen.",ENSG00000046653
COL4A3,1,HEART,"","","","","",EFO_0009464,0.319048665921392,"corneal disease: A non-neoplastic or neoplastic disorder that affects the cornea. Representative examples include keratitis, bullous keratopathy, and squamous cell carcinoma. [ NCIT ]",ENSG00000169031
ARHGEF28,1,LUNG,"","","","","",HP_0000364,0.318979743701499,Hearing abnormality: An abnormality of the sensory perception of sound.,ENSG00000214944
HLA-DMA,1,SPLEEN,"","","","","",EFO_1000897,0.318611479311228,"diabetic ketoacidosis: A life-threatening complication of diabetes mellitus, primarily of TYPE 1 DIABETES MELLITUS with severe INSULIN deficiency and extreme HYPERGLYCEMIA. It is characterized by KETOSIS; DEHYDRATION; and depressed consciousness leading to COMA.",ENSG00000204257
CYTIP,1,SMLINT,"","","","","",EFO_0004621,0.318610102518981,vitamin B6 measurement: is a quantification of Vitamin B6 a water soluble vitamin,ENSG00000115165
NFATC2,1,SPLEEN,"","","","","",EFO_0004881,0.317473268638991,asparaginase hypersensitivity: Is an allergy to asaparaginase. Asparaginase is an enzyme isolated from the bacterium Escherichia coli or the bacterium Erwinia carotovora with antileukemic activity,ENSG00000101096
MYOM2,1,HEART,"","","","","",EFO_0004792,0.317141340549706,"plasminogen activator inhibitor 1 measurement: Is a quantification of plasminogen activator inhibitor 1 a serine protease inhibitor. This inhibitor acts as 'bait' for tissue plasminogen activator, urokinase, protein C and matriptase-3/TMPRSS7. Its rapid interaction with PLAT may function as a major control point in the regulation of fibrinolysis",ENSG00000036448
CFH,1,COLON,"","","","","",EFO_0008091,0.317088610095036,complement C1s subcomponent measurement: quantification of the amount of complement C1s subcomponent in a sample,ENSG00000000971
CFH,1,COLON,"","","","","",MONDO_0100114,0.315659995979469,dry age related macular degeneration: Dry age related macular degeneration is characterized by the presence of age-related deposits called drusen and atrophy.,ENSG00000000971
SCARB1,1,SPLEEN,"","","","","",EFO_0004867,0.315593429547727,vitamin E measurement: Is a quantification of vitamin E.,ENSG00000073060
RAB31,1,COLON,"","","","","",HP_0100537,0.315180964619153,"Fasciitis: Inflammation of fascia, the tissue under the skin and over the muscle.",ENSG00000168461
WNT4,1,LUNG,"","","","","",EFO_0007620,0.314840522446612,"volumetric bone mineral density: quantification of the mineral mass per unit volume of bone, generally expressed in grams per cubic centimeter or per ml. This is not to be confused with bone mineral density as calculated per unit area of bone (grams per square centimeter), which is the definition most commonly used in clinical practice.",ENSG00000162552
FGG,1,LUNG,"","","","","",EFO_1001395,0.314566895389918,Phlebitis: Inflammation of a vein.,ENSG00000171557
FGG,1,LUNG,"","","","","",HP_0004418,0.314566895389918,Thrombophlebitis: Inflammation of a vein associated with venous thrombosis (blood clot formation within the vein).,ENSG00000171557
SCN1A,1,HEART,"","","","","",EFO_0006519,0.314471354880626,MMR-related febrile seizures: febrile seizures that occur in a risk window of 9 to 14 days following the date of MMR vaccination,ENSG00000144285
CFH,1,COLON,"","","","","",EFO_0008269,0.313974696352553,properdin measurement: quantification of the amount of properdin in a sample,ENSG00000000971
MYO16,1,ADRNL,"","","","","",HP_0004796,0.313843075013725,Gastrointestinal obstruction: NA,ENSG00000041515
CFH,1,COLON,"","","","","",EFO_0004754,0.313510397949458,"interleukin 1 receptor antagonist measurement: Is a quantification of Interleukin 1 Receptor Antagonist (IL1-RA). Inhibits the activity of interleukin-1 by binding to receptor IL1R1 and preventing its association with the coreceptor IL1RAP for signaling. Has no interleukin-1 like activity. Binds functional interleukin-1 receptor IL1R1 with greater affinity than decoy receptor IL1R2; however, the physiological relevance of the latter association is unsure",ENSG00000000971
CP,1,COLON,"","","","","",EFO_0005139,0.313429552708704,serum ceruloplasmin measurement: Quantification of some ceruloplasmin in the blood. Ceruloplasmin is a copper containing enzyme synthesized in tge liver that plays a role in iron metabolism and Copper ion transport. It is measured in combination with copper tests in the diagnosis of Wilson's disease. Ceruloplasmin is a copper containing enzyme that plays a role in iron metabolism measured in combination with copper tests in the diagnosis of Wilson's disease.,ENSG00000047457
CFH,1,COLON,"","","","","",EFO_0008190,0.312617465569637,interleukin 7 receptor subunit alpha measurement: quantification of the amount of interleukin 7 receptor subunit alpha in a sample,ENSG00000000971
IL33,1,SPLEEN,"","","","","",MONDO_0024355,0.311546634361001,"respiratory tract infectious disorder: Invasion of the host RESPIRATORY SYSTEM by microorganisms, usually leading to pathological processes or diseases.",ENSG00000137033
CCND1,1,LIVER,"","","","","",EFO_0008365,0.311432983663557,heart amyloid deposition measurement: quantification of some aspect of the deposition of amyloid proteins in the heart,ENSG00000110092
JCAD,1,ADRNL,"","","","","",EFO_0010762,0.311375202446528,advanced glycosylation end product-specific receptor ligand measurement: Quantification of the amount of advanced glycosylation end product-specific receptor ligand in a sample,ENSG00000165757
VWF,1,LUNG,"","","","","",MONDO_0001941,0.310298022221023,blindness (disorder): The lack of vision. It is caused by neurological or physiological factors.,ENSG00000110799
SMPD3,1,SPLEEN,"","","","","",EFO_0008016,0.309902893860425,Agouti-related protein measurement: quantification of the amount of Agouti-related protein in a sample,ENSG00000103056
ITPR1,1,KIDNEY,"","","","","",HP_0000131,0.309598765960196,Uterine leiomyoma: The presence of a leiomyoma of the uterus.,ENSG00000150995
BDNF,1,LUNG,"","","","","",EFO_0007888,0.309490164587739,"age at voice drop: The age of onset of (human) voice drop, the deepening of the voice of adolescents as they reach puberty",ENSG00000176697
SETX,1,SPLEEN,"","","","","",Orphanet_1168,0.309266475621573,"Ataxia - oculomotor apraxia type 1: Ataxia-oculomotor apraxia type 1 (AOA1) is a form of autosomal recessive cerebellar ataxia (ARCA; see this term) characterized by a progressive cerebellar ataxia associated with oculomotor apraxia, choeroathetosis and severe peripheral neuropathy.",ENSG00000107290
ABCG8,1,LIVER,"","","","","",EFO_0004862,0.308110392962153,"phytosterol measurement: Is the quantification of phytosterol, plant derived cholesterol like compounds.",ENSG00000143921
TGFB2,1,LUNG,"","","","","",EFO_0009369,0.307631076509225,"diffusing capacity of the lung for carbon monoxide: A measurement of carbon monoxide (CO) transfer from inspired gas to pulmonary capillary blood. During the test, the subject inspires a gas containing CO and one or more tracer gases to allow determination of the gas exchanging capability of the lungs.",ENSG00000092969
CFH,1,COLON,"","","","","",EFO_0008466,0.307190745305568,matrix metalloproteinase 8 measurement: The determination of the amount of matrix metalloproteinase 8 present in a sample,ENSG00000000971
MAF,1,COLON,"","","","","",EFO_0004865,0.306461546566949,thyroid volume: Is a quantification of the volume of the thyroid.,ENSG00000178573
FCN1,1,SPLEEN,"","","","","",EFO_0008134,0.306117816614522,ficolin-1 measurement: quantification of the amount of ficolin-1 in a sample,ENSG00000085265
TPST2,1,COLON,"","","","","",EFO_0004333,0.305843493512859,"episodic memory: Type of declarative memory, consisting of personal memory in contrast to general knowledge.",ENSG00000128294
ERAP1,1,ADRNL,"","","","","",EFO_1000811,0.305271123306677,"anterior uveitis: Inflammation of the anterior uvea comprising the iris, angle structures, and the ciliary body. Manifestations of this disorder include ciliary injection, exudation into the anterior chamber, iris changes, and adhesions between the iris and lens (posterior synechiae). Intraocular pressure may be increased or reduced.",ENSG00000164307
AK7,1,HIPPOC,"","","","","",EFO_0004887,0.305166530272098,"maximal oxygen uptake measurement: Is the quantification of is the maximum capacity of an individual's body to transport and use oxygen during incremental exercise, and is used as an indicator of physical fitness",ENSG00000140057
CCND1,1,LIVER,"","","","","",MONDO_0000618,0.305046781165793,Her2-receptor negative breast cancer: NA,ENSG00000110092
VEGFA,1,HEART,"","","","","",EFO_1001465,0.304623281336451,gliosarcoma: A rare histological variant of glioblastoma (WHO grade IV) characterized by a biphasic tissue pattern with alternating areas displaying glial and mesenchymal differentiation (WHO).,ENSG00000112715
COL4A3,1,HEART,"","","","","",EFO_0009449,0.304057694839246,keratitis: Inflammation of the cornea. [ NCIt:P378 ],ENSG00000169031
VEGFA,1,HEART,"","","","","",Orphanet_774,0.303920931265716,"Hereditary hemorrhagic telangiectasia: Rendu-Osler-Weber disease, also called hereditary hemorrhagic telangiectasia (HHT), is a disorder of angiogenesis leading to arteriovenous dilatations: cutaneo-mucosal hemorrhagic telangiectasias and visceral shunting.",ENSG00000112715
NAV2,1,HEART,"","","","","",HP_0012115,0.303704883565157,Hepatitis: Inflammation of the liver.,ENSG00000166833
CSTB,1,ADRNL,"","","","","",EFO_0010593,0.302651243669243,cystatin B measurement: quantification of the amount of cystatin B in a sample,ENSG00000160213
IL18R1,1,LUNG,"","","","","",EFO_0005416,0.301857977344445,"serum ST2 measurement: A soluble ST2 measurement is the quantification of the ST2 protein, also known as Interleukin-1 receptor-like 1 or IL1RL1. The protein  ST2 levels are associated with adverse cardiovascular events.",ENSG00000115604
EPHA1,1,COLON,"","","","","",EFO_0008123,0.301613497591532,ephrin type-A receptor 1 measurement: quantification of the amount of ephrin type-A receptor 1 in a sample,ENSG00000146904
IGFBP2,1,LUNG,"","","","","",EFO_0003872,0.301046755844228,"colitis: Inflammation of the COLON section of the large intestine (INTESTINE, LARGE), usually with symptoms such as DIARRHEA (often with blood and mucus), ABDOMINAL PAIN, and FEVER.",ENSG00000115457
BDNF,1,LUNG,"","","","","",EFO_1001067,0.30060207847092,nutritional deficiency disease: Any condition resulting from the lack of one or more nutrients that the body needs to maintain healthy tissues and organ function,ENSG00000176697
GMPR,1,ADRNL,"","","","","",EFO_0010549,0.300377099603396,xanthosine measurement: Quantification of xanthosine levels in a sample.,ENSG00000137198
CD83,1,LUNG,"","","","","",EFO_0007872,0.300221070491609,"caffeine metabolite measurement: quantification of caffeine (1,3,7 trimethylxanthine) or any metabolite derived from caffeine, including paraxanthine (1,7 dimethylxanthine), theophylline (1,3 dimethylxanthine), and theobromine (3,7 dimethylxanthine) in a sample",ENSG00000112149
TRPM8,1,SPLEEN,"","","","","",EFO_0009938,0.300003801660669,Anilide use measurement: Quantification of some aspect of the use of anilide drugs.,ENSG00000144481
IKZF1,1,SPLEEN,"","","","","",EFO_0004999,0.29979834020004,N-glycan measurement: The quantification of N-glycans in a plasma sample.,ENSG00000185811
CFH,1,COLON,"","","","","",EFO_0009281,0.299759790017119,"choroidal thickness measurement: Quantification of the thickness of the choroid, the vascular layer of the eye lying between the retina and the sclera.",ENSG00000000971
TRPM8,1,SPLEEN,"","","","","",EFO_0009939,0.299374899483671,Antimigraine preparation use measurement: Quantification of some aspect of the use of antimigraine preparations.,ENSG00000144481
TCHH,1,ADRNL,"","","","","",EFO_0005038,0.299204270866896,"hair morphology: Any measurable or observable characteristic related to the shape, structure, color, or pattern of the fine, keratinized filamentous growths arising from the epidermis of mammals.",ENSG00000159450
IGFBP2,1,LUNG,"","","","","",MONDO_0043579,0.29882927671612,enteritis: Inflammation of the small intestine.,ENSG00000115457
IKZF1,1,SPLEEN,"","","","","",EFO_0008425,0.298676838278514,"IgG galactosylation measurement: Quantification of galactosylated N-glycans of IgG in a biological sample, typically serum",ENSG00000185811
ZNF519,1,ADRNL,"","","","","",EFO_0010977,0.298111207966027,"macrovascular complications of diabetes: Macrovascular complications associated with diabetes mellitus, including stroke, heart disease, and peripheral vascular disease.",ENSG00000175322
CAMK2D,1,ADRNL,"","","","","",EFO_1001504,0.297796153842524,small vessel stroke: stroke caused by the blockage of blood flow in one of the small blood vessels in the brain,ENSG00000145349
ABCG2,1,KIDNEY,"","","","","",EFO_0010089,0.297052928344491,"bitter beverage consumption measurement: Quantification of some bitter beverage consumption or bitter beverage consumption-related behaviour, usually self-reported via a questionnaire.",ENSG00000118777
IL33,1,SPLEEN,"","","","","",EFO_0002686,0.296940900869011,"atopy: Atopy is an exaggerated IgE-mediated immune response; all atopic disorders are type I hypersensitivity disorders. Not all allergic diseases are atopic.
Source: Merck Manual",ENSG00000137033
PIK3R1,1,COLON,"","","","","",EFO_0004324,0.295678008534784,"body weights and measures: Measurements of the height, weight, length, area, etc., of the human and animal body or its parts.",ENSG00000145675
CYP2E1,1,LUNG,"","","","","",HP_0000786,0.295663883747761,Primary amenorrhea: NA,ENSG00000130649
GMDS,1,ADRNL,"","","","","",EFO_0004324,0.29551836672014,"body weights and measures: Measurements of the height, weight, length, area, etc., of the human and animal body or its parts.",ENSG00000112699
MICAL3,1,COLON,"","","","","",EFO_0010126,0.295479331906349,time to first cigarette measurement: Quantification of how soon after waking up an individual smokes their first cigarette of the day.,ENSG00000243156
RAP1GAP,1,SPLEEN,"","","","","",EFO_0010272,0.295080678957598,abdominal aortic calcification measurement: A quantification of the extent of calcification in the abdominal aorta.,ENSG00000076864
DSP,1,HEART,"","","","","",EFO_0010762,0.294898545864805,advanced glycosylation end product-specific receptor ligand measurement: Quantification of the amount of advanced glycosylation end product-specific receptor ligand in a sample,ENSG00000096696
CFH,1,COLON,"","","","","",MONDO_0001898,0.294759368690124,optic choroid disorder: A disease involving the optic choroid.,ENSG00000000971
SEMA6D,1,COLON,"","","","","",EFO_0004886,0.293961600190427,intracranial volume measurement: Is a quantification of intracranial volume.,ENSG00000137872
ABCG8,1,LIVER,"","","","","",EFO_1000790,0.293804045592831,acalculous cholecystitis: Inflammation of the GALLBLADDER wall in the absence of GALLSTONES.,ENSG00000143921
ELOVL2,1,KIDNEY,"","","","","",EFO_0010350,0.29340218196456,cholesteryl ester 22:6 measurement: The quantification of cholesteryl ester 22:6 levels in a sample.,ENSG00000197977
WNT4,1,LUNG,"","","","","",MONDO_0001592,0.293355040598017,prolapse of female genital organ: NA,ENSG00000162552
CDKN2B,1,COLON,"","","","","",EFO_0009923,0.293101578652483,Peptic ulcer and gastro-oesophageal reflux disease (GORD) drug use measurement: Quantification of some aspect of the use of drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD).,ENSG00000147883
ADRA1B,1,HEART,"","","","","",EFO_0009523,0.292370145295726,fecal incontinence: Involuntary passage of stool from the rectum. [ NCI ],ENSG00000170214
IL18R1,1,LUNG,"","","","","",EFO_0009450,0.291062053689224,conjunctivitis: Inflammation of the conjunctiva of the eye. [ NCIt:P378 ],ENSG00000115604
ARC,1,KIDNEY,"","","","","",EFO_0010149,0.290974181300841,pepsinogen I/II ratio: Quantification of the ratio of pepsinogen I to pepsinogen II in a sample,ENSG00000198576
CDKN2B,1,COLON,"","","","","",EFO_0006501,0.290530788111227,"carotid plaque build: quantification of the build-up of atheroscleortic plaque, expressed as the sum of plaque areas over the segments in common and internal carotid arteries and bifurcation",ENSG00000147883
ABCG8,1,LIVER,"","","","","",EFO_0009048,0.289927560356054,"Intrahepatic cholestasis of pregnancy: Intrahepatic cholestasis of pregnancy (ICP) is a cholestatic disorder characterized by (i) pruritus with onset in the second or third trimester of pregnancy, (ii) elevated serum aminotransferases and bile acid levels, and (iii) spontaneous relief of signs and symptoms within two to three weeks after delivery.",ENSG00000143921
GMDS,1,ADRNL,"","","","","",EFO_1001022,0.289604416201307,low tension glaucoma: A form of glaucoma in which chronic optic nerve damage and loss of vision normally attributable to buildup of intraocular pressure occurs despite prevailing conditions of normal intraocular pressure.,ENSG00000112699
HTATIP2,1,ADRNL,"","","","","",EFO_0009285,0.288771115447295,fractional shortening: A calculated measurement corresponding to the ratio or percent reduction in heart chamber diameter between end-systole and end-diastole.,ENSG00000109854
KDR,1,HEART,"","","","","",MONDO_0001285,0.288549727253951,endometriosis of pelvic peritoneum: NA,ENSG00000128052
CFH,1,COLON,"","","","","",EFO_0004808,0.288487187842916,"L lactate dehydrogenase measurement: Is a quantification of L lactate dehydrodgenase, typically measured in serum, used as a marker of tissue breakdown as LDH is abundant in red blood cells and can function as a marker for hemolysis",ENSG00000000971
ABCG8,1,LIVER,"","","","","",EFO_1001289,0.287807184644873,"Cholecystitis, Acute: Acute inflammation of the GALLBLADDER wall. It is characterized by the presence of ABDOMINAL PAIN; FEVER; and LEUKOCYTOSIS. Gallstone obstruction of the CYSTIC DUCT is present in approximately 90% of the cases.",ENSG00000143921
ZBTB10,1,COLON,"","","","","",EFO_1001490,0.28756689584756,"late-onset myasthenia gravis: Acquired myasthenia gravis (MG) is an autoimmune disorder of the neuromuscular junction characterized by fatigable muscle weakness with frequent ocular signs and/or generalized muscle weakness, and occasionally associated with thymoma.",ENSG00000205189
DPEP1,1,COLON,"","","","","",EFO_1001141,0.286321726309898,pyelonephritis: Inflammation of the KIDNEY involving the renal parenchyma (the NEPHRONS); KIDNEY PELVIS; and KIDNEY CALICES. It is characterized by ABDOMINAL PAIN; FEVER; NAUSEA; VOMITING; and occasionally DIARRHEA.,ENSG00000015413
ADRA1B,1,HEART,"","","","","",EFO_0000536,0.285397776673186,hyperplasia: An abnormal increase in the number of cells in an organ or a tissue with consequent enlargement.,ENSG00000170214
VEGFA,1,HEART,"","","","","",EFO_0009093,0.28526251599845,"choroidal melanoma: Malignant tumor of melanocytes of the choroid. The classic appearance of choroidal melanoma is a pigmented dome-shaped or collar button-shaped tumor with an associated exudative retinal detachment. Choroidal melanoma is usually pigmented, but can be variably pigmented and even amelanotic (non-pigmented).",ENSG00000112715
ZNF536,1,CORTEX,"","","","","",EFO_0007842,0.284493741351159,chin morphology measurement: quantification of some aspect of chin morphology such as chin shape or chin protrusion,ENSG00000198597
CAMK2D,1,ADRNL,"","","","","",MONDO_0024239,0.283183916278897,congenital anomaly of cardiovascular system: A disease that has its basis in the disruption of cardiovascular system development.,ENSG00000145349
ERAP1,1,ADRNL,"","","","","",HP_0001094,0.282452784523963,"Iridocyclitis: A type of anterior uveitis, in which there is Inflammation of the iris and the ciliary body.",ENSG00000164307
ST18,1,CORTEX,"","","","","",EFO_0006928,0.280873262371989,"motion sickness: sympton caused by motion, as sea sickness, train sickness, car sickness, air sickness, or space motion sickness. It may include nausea, vomiting and dizziness.",ENSG00000147488
EWSR1,1,HEART,"","","","","",MONDO_0002805,0.280706675902773,hidradenoma: A benign epithelial neoplasm arising from the sweat glands. Variants include the clear cell and nodular hidradenoma.,ENSG00000182944
ABCC9,1,HEART,"","","","","",EFO_0005678,0.280372243047224,hippocampal sclerosis of aging: age-related neuropathological condition with severe neuronal cell loss and gliosis in the hippocampus,ENSG00000069431
CREBBP,1,SPLEEN,"","","","","",Orphanet_93359,0.280142915775459,"Spondyloepimetaphyseal dysplasia with joint laxity: A form of skeletal dysplasia characterized by severe dwarfism, generalized articular hypermobility, and progressive spinal malalignment.",ENSG00000005339
SLAMF7,1,LUNG,"","","","","",EFO_0008287,0.279945216282696,SLAM family member 7 measurement: quantification of the amount of SLAM family member 7 in a sample,ENSG00000026751
EWSR1,1,HEART,"","","","","",MONDO_0002630,0.279757690932292,small cell osteogenic sarcoma: An osteosarcoma usually arising from the metaphysis of long bones. It is characterized by the presence of small cells and osteoid production. The prognosis is usually unfavorable.,ENSG00000182944
ACAP2,1,COLON,"","","","","",EFO_0007015,0.279281448218832,"3-hydroxy-1-methylpropylmercapturic acid measurement: quantification in a urine sample of 3-hydroxy-1-methylpropylmercapturic acid, one of the main metabolites of crotonaldehyde, an important constituent of cigarette smoke with well documented toxic effects",ENSG00000114331
MAPKAPK2,1,HEART,"","","","","",EFO_0008225,0.279271777630088,MAP kinase-activated protein kinase 2 measurement: quantification of the amount of MAP kinase-activated protein kinase 2 in a sample,ENSG00000162889
EWSR1,1,HEART,"","","","","",EFO_1001041,0.279125185250621,"mesenchymal chondrosarcoma: A morphologic variant of chondrosarcoma arising from bone and soft tissue. It is characterized by the presence of malignant small round cells, biphasic growth pattern, and well differentiated hyaline cartilage. Clinical presentation includes pain and swelling. The clinical course is aggressive, with local recurrences and distant metastases.",ENSG00000182944
EWSR1,1,HEART,"","","","","",MONDO_0021054,0.279125185250621,bone sarcoma: A sarcoma that arises from the bone. Representative examples are osteosarcoma and chondrosarcoma.,ENSG00000182944
CD4,1,LUNG,"","","","","",MONDO_0013497,0.279055666416181,Okt4 epitope deficiency: NA,ENSG00000010610
KMT2A,1,SPLEEN,"","","","","",MONDO_0019460,0.278937212830086,"acute leukemia of ambiguous lineage: An acute leukemia in which the blasts lack sufficient evidence to classify as myeloid or lymphoid or they have morphologic and/or immunophenotypic characteristics of both myeloid and lymphoid cells. (WHO, 2001)",ENSG00000118058
RHOF,1,SPLEEN,"","","","","",EFO_0010924,0.278867947942487,proheparin-binding EGF-like growth factor measurement: Quantification of the amount of proheparin-binding EGF-like growth factor in a sample,ENSG00000139725
BCL6,1,SPLEEN,"","","","","",MONDO_0017596,0.278571396923672,diffuse large B-cell lymphoma of the central nervous system: A diffuse large B-cell lymphoma arising from the central nervous system.,ENSG00000113916
PDE5A,1,ADRNL,"","","","","",EFO_0009200,0.278570815468594,Eisenmenger syndrome: Eisenmenger syndrome (ES) is an form of pulmonary arterial hypertension (PAH) associated with unoperated congenital heart disease and is characterized by congenital heart malformations (see these terms) with reversed or bi-directional shunting through an intra-cardiac or intervascular (usually aorto-pulmonary) communication with the development of PAH.,ENSG00000138735
EWSR1,1,HEART,"","","","","",MONDO_0002927,0.278401424701864,spindle cell sarcoma: A malignant mesenchymal neoplasm composed of spindle-shaped cells. This is a morphologic term which can be applied to a wide range of sarcomas.,ENSG00000182944
ADCY1,1,SPLEEN,"","","","","",GO_0010226,0.278039625669242,"response to lithium ion: Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lithium (Li+) ion stimulus. Lithium salts are used as mood stabilizing drugs.",ENSG00000164742
C5,1,LUNG,"","","","","",EFO_0007292,0.27787785324106,"Guillain-Barre syndrome: A spectrum of rare post-infectious neuropathies that usually occur in otherwise healthy patients. GBS is clinically heterogeneous and encompasses acute inflammatory demyelinating polyradiculoneuropathy (AIDP), acute motor axonal neuropathy (AMAN) and acute motor-sensory axonal neuropathy (AMSAN), Miller-Fisher syndrome (MFS) and some other regional variants.",ENSG00000106804
SRSF2,1,COLON,"","","","","",EFO_1000309,0.277687930260181,"Juvenile Myelomonocytic Leukemia: A myelodysplastic/myeloproliferative neoplasm of childhood that is characterized by proliferation principally of the granulocytic and monocytic lineages. Myelomonocytic proliferation is seen in the bone marrow and the blood. The leukemic cells may infiltrate any tissue, however liver, spleen, lymph nodes, skin, and respiratory tract are the most common sites of involvement. (WHO, 2001)",ENSG00000161547
ZBTB10,1,COLON,"","","","","",EFO_0007015,0.277682783147453,"3-hydroxy-1-methylpropylmercapturic acid measurement: quantification in a urine sample of 3-hydroxy-1-methylpropylmercapturic acid, one of the main metabolites of crotonaldehyde, an important constituent of cigarette smoke with well documented toxic effects",ENSG00000205189
COL6A5,1,COLON,"","","","","",Orphanet_206970,0.277615154768074,Myotonic syndrome: NA,ENSG00000172752
EWSR1,1,HEART,"","","","","",MONDO_0002989,0.277554470868211,"benign fibrous histiocytoma: A benign neoplasm composed of fibroblastic spindle cells in a whorled storiform pattern. It is characterized by the presence of foam cells, inflammatory cells, hemosiderin deposition and stromal hemorrhage.",ENSG00000182944
BRCA2,1,ADRNL,"","","","","",EFO_0006463,0.277184891013526,"ovarian teratoma: A non-seminomatous germ cell tumor arising from the ovary. It is characterized by the presence of various tissues which correspond to the different germinal layers (endoderm, mesoderm, and ectoderm). According to the level of differentiation of the tissues which comprise the tumor, ovarian teratomas are classified as mature or immature. Mature teratomas are composed of well differentiated, adult-type tissues. Immature teratomas are composed of immature, fetal type-tissues. Mature ovarian teratomas without a fetal-type component have an excellent outcome. The prognosis of immature ovarian teratomas is related to the grade and stage of the tumor.",ENSG00000139618
BRCA2,1,ADRNL,"","","","","",EFO_1000607,0.277184891013526,Undifferentiated Pancreatic Carcinoma with Osteoclast-Like Giant Cells: A rare variant of undifferentiated pancreatic carcinoma characterized by the presence of non-neoplastic osteoclast-like giant cells.,ENSG00000139618
BRCA2,1,ADRNL,"","","","","",MONDO_0021047,0.277184891013526,"breast phyllodes tumor: A benign, malignant, or borderline circumscribed biphasic neoplasm that arises from the breast. It usually affects middle-aged women. It is characterized by the presence of a double layer of epithelial cells that are arranged in clefts, surrounded by a spindle cell mesenchymal (stromal) component.",ENSG00000139618
BRCA2,1,ADRNL,"","","","","",MONDO_0021116,0.277184891013526,"luminal A breast carcinoma: A biologic subset of breast carcinoma defined by high expression of genes characteristic of luminal epithelial cells, including estrogen receptor (ER), estrogen regulated protein LIV-1, and the transcription factors hepatocyte nuclear factor 3, HNF3A, XBP1, and GATA 3. This subtype of breast cancer is associated with a good prognosis.",ENSG00000139618
CAMTA1,1,ADRNL,"","","","","",EFO_1000028,0.277184891013526,"ependymoma: A WHO grade II, slow growing tumor of children and young adults, usually located intraventricularly. It is the most common ependymal neoplasm. It often causes clinical symptoms by blocking cerebrospinal fluid pathways. Key histological features include perivascular pseudorosettes and ependymal rosettes. (WHO)",ENSG00000171735
SRSF2,1,COLON,"","","","","",MONDO_0019460,0.277184891013526,"acute leukemia of ambiguous lineage: An acute leukemia in which the blasts lack sufficient evidence to classify as myeloid or lymphoid or they have morphologic and/or immunophenotypic characteristics of both myeloid and lymphoid cells. (WHO, 2001)",ENSG00000161547
CBL,1,COLON,"","","","","",MONDO_0015864,0.277184891013526,"mixed germ cell tumor: A malignant germ cell tumor characterized by the presence of at least two different germ cell components. The different germ cell components include choriocarcinoma, embryonal carcinoma, yolk sac tumor, teratoma, and seminoma. It occurs in the ovary, testis, and extragonadal sites including central nervous system and mediastinum.",ENSG00000110395
PIK3R1,1,COLON,"","","","","",EFO_1000080,0.277184891013526,"Anal Melanoma: A melanoma arising from the anus. Clinical presentation includes rectal bleeding, tenesmus, pain, and change in bowel habit. The prognosis is usually poor.",ENSG00000145675
PIK3R1,1,COLON,"","","","","",EFO_1000326,0.277184891013526,Lobular Breast Carcinoma In Situ: A non-invasive adenocarcinoma of the breast characterized by a proliferation of monomorphic cells completely filling the lumina. The overall lobular architecture is preserved. It is frequently multifocal (90% in some series) and bilateral. It seldom becomes invasive; however there is an increased risk of infiltrating ductal adenocarcinoma.,ENSG00000145675
PIK3R1,1,COLON,"","","","","",EFO_1000367,0.277184891013526,Mediastinal Neuroblastoma: A neuroblastoma arising from the mediastinum.,ENSG00000145675
PIK3R1,1,COLON,"","","","","",MONDO_0021047,0.277184891013526,"breast phyllodes tumor: A benign, malignant, or borderline circumscribed biphasic neoplasm that arises from the breast. It usually affects middle-aged women. It is characterized by the presence of a double layer of epithelial cells that are arranged in clefts, surrounded by a spindle cell mesenchymal (stromal) component.",ENSG00000145675
PPFIBP1,1,HEART,"","","","","",EFO_1000333,0.277184891013526,"Lung Inflammatory Myofibroblastic Tumor: An intermediate fibroblastic neoplasm arising from the lung. It is characterized by the presence of spindle-shaped fibroblasts and myofibroblasts, and a chronic inflammatory infiltrate composed of eosinophils, lymphocytes and plasma cells.",ENSG00000110841
KDR,1,HEART,"","","","","",MONDO_0004255,0.277184891013526,Wolffian adnexal tumor: A benign or malignant epithelial neoplasm of probable Wolffian origin. It predominantly arises from the broad ligament and presents as a unilateral adnexal mass.,ENSG00000128052
